SampleID,DIL1,DIL2,DIL3,DIL4,DIL5,OA1,OA2,OA3,OA4,OA5
3300002I08Rik,131.2277737,29.7902744,15.79064641,18.75137097,8.850961825,34.33541894,25.57720104,4.075433676,28.32889956,1.880549789
3425401B19Rik,0,26.93632667,27.03794156,12.1642635,17.935645,24.3211646,28.52418931,29.71596222,0,29.42873801
3830403N18Rik,0,0,0,2.848762113,0,0,3.174258383,0,0,8.602309275
3830406C13Rik,0,23.58657802,6.130344165,33.70410358,47.8319455,64.17443133,41.10426278,48.98538005,3.850808066,142.7700532
4632415L05Rik,939.3068484,181.6464325,1310.630672,383.5422365,703.7839719,568.757618,405.661942,410.6788185,480.1793046,1140.307535
4632433K11Rik,21.8031445,0,9.549101251,7.614772353,0,0,10.36079212,0,39.99996762,0
4833418N17Rik,0,0.500530548,0,0,0,0,0.804146103,0,0,0
4833420G17Rik,4.139332047,54.1415764,16.76791765,41.64160168,28.22697295,78.69836728,26.91021094,19.33501313,17.46328561,32.38591926
4833439L19Rik,0,87.06217087,75.48008653,63.67355825,73.72972921,106.3163629,41.88372015,55.58535988,74.89332985,28.1767342
4921504E06Rik,0,0.535978192,6.885964444,6.139874307,5.702707313,0,0,12.87103291,0,0
4921507P07Rik,0,5.409439741,9.533134167,12.21035349,0,0,7.13465274,17.00290378,0,13.49720536
4921509C19Rik,0,36.36858539,0,12.2037491,8.431897049,26.18885775,39.64295932,13.81458745,19.92108382,8.590133308
4921511C20Rik,0,3.458620441,0,1.886787984,0,0,3.968582435,0,0,0
4921517D22Rik,57.08297207,13.84588199,0,26.44899202,11.50964776,0,4.326923119,1.932741588,0,17.85817104
4921524J17Rik,0,8.319479434,1.323307866,6.288358435,8.768088882,0,3.306248008,12.41990557,11.06990516,15.25057933
4921524L21Rik,0,5.272958111,0,0,0,0,6.634083142,6.923742394,0,0
4921533I20Rik,0,14.36879827,0,0,1.724152589,9.32927944,8.576461421,14.05064178,10.92474237,0
4921536K21Rik,38.19151973,10.32721354,0,8.453824863,2.108573012,9.35643109,13.48409772,0,17.71435401,18.41510619
4921539E11Rik,0,4.494975532,0,11.70708294,15.36694339,4.661157173,7.778345809,16.61488479,37.98301719,31.60790758
4930402F06Rik,0,1.413881482,0,7.197640039,13.01026556,0,6.044556484,4.056415134,0,0
4930402K13Rik,0,3.455407085,0,18.85223523,12.64069586,0,2.381557579,0,0,6.144372676
4930404H24Rik,0,0,0,0,1.055212827,0,2.452898449,5.544173839,0,0
4930404N11Rik,0,11.32390466,0,0,16.75531709,6.838011599,7.258795821,0,16.19769394,3.371497584
4930407I10Rik,49.13797916,16.66224482,20.67541889,29.96075675,31.64773259,24.32210604,40.41608049,31.84729477,22.13057126,77.2651297
4930412O13Rik,0,2.779756954,6.908173128,0,5.934839386,0,15.16925744,0,0,0.764907251
4930415H17Rik,0,0,0,0,0,0,0,0,0,0
4930415L06Rik,0,8.848399212,0,15.96211619,0,0,7.92918537,2.125551729,0,0
4930421P07Rik,0,1.958490864,18.4361478,0,0,20.74218473,0,4.382623132,0,1.264438028
4930430F08Rik,0,13.8315223,227.9247266,17.91512163,30.60462448,6.616372851,30.60135861,40.27916548,17.87072716,14.35226108
4930431P19Rik,12.77002408,9.854021398,5.316034561,3.764608324,17.62547878,11.25965367,11.1338591,3.55256972,8.881420442,98.18744174
4930432E11Rik,28.72787136,17.80288079,25.2126815,27.2141523,81.66186343,42.38141604,123.0750704,84.09493163,130.3572254,32.72512989
4930432M17Rik,16.84795743,2.642844358,0,5.884322553,1.861029425,0,0,1.890737828,0,0
4930433I11Rik,31.25333452,20.44325817,18.95440881,36.99832509,58.4734883,19.29760043,11.633067,36.05134467,38.0603919,11.2551615
4930438A08Rik,0,76.37076211,0,22.43892567,19.3305354,29.17714324,49.10071206,19.51629799,0,11.26529136
4930444G20Rik,0,14.31070715,4.766681623,11.30769939,2.105964328,56.12018876,23.80694039,2.128732226,22.145059,3.68529433
4930444P10Rik,0,10.6373686,14.0495639,3.820443106,5.12588656,34.39068172,1.931099755,1.72657351,0,7.971398678
4930447A16Rik,0,0.49934348,0,0,3.152919086,1.883613599,5.631219672,0,0,1.250052714
4930447C04Rik,0,12.80643691,2.693974413,31.58356853,19.34232753,18.68187084,35.11172383,28.13377508,52.55304516,13.53297703
4930447F04Rik,0,2.989947821,0,6.734408856,0,0,0,0,0,7.402297695
4930448K20Rik,24.67748704,3.224448386,33.87989913,8.489735573,8.567041387,14.9002005,6.465635127,14.6094296,0,2.001973949
4930449A18Rik,28.08123732,6.235784423,79.13826699,20.7467548,23.83507538,31.03867867,55.8477045,9.076159845,9.504621879,4.216892498
4930449I24Rik,0,25.83272489,15.86670376,30.34039437,17.85957751,3.739230914,21.44728624,7.467400922,31.01060992,8.609685767
4930451I11Rik,0,0,0,10.63532862,6.308566154,0,0,0,0,0
4930453N24Rik,31.13999599,39.52500052,5.771917634,93.25608755,53.53180115,9.699271824,36.83218966,38.20682323,24.09153296,31.70231324
4930455H04Rik,0,1.486731462,0,3.784133312,3.155403366,24.31673426,24.62126976,14.92509864,0,3.688974979
4930465K10Rik,0,1.98786942,0,0,15.78978276,0,2.386364978,3.20405623,11.09218009,3.694855089
4930467E23Rik,242.6024503,32.44172981,9.533685377,101.3966084,50.56723898,130.8977784,107.8022484,35.06227728,0,20.85698275
4930469K13Rik,0,1.999746216,0,5.79336293,0,0,4.790944226,7.537667803,0,0
4930470P17Rik,46.28867931,7.432256402,20.65638521,15.13446693,21.05096461,24.32978875,0,3.199049393,11.0820254,13.53106116
4930471M09Rik,0,15.32390473,19.25316422,4.13327357,18.11163888,45.16774757,11.01901894,1.690510606,32.57226179,13.39015568
4930474N05Rik,235.3055775,69.65203496,226.7748034,152.5624479,186.3715377,135.7478123,111.2415315,160.819887,191.2676798,560.2270627
4930480E11Rik,0,0.494790856,0,1.889308272,2.104957312,0,0,0,31.01591139,7.376214692
4930480G23Rik,100.7971696,12.47084979,9.618525968,21.93792841,6.214170912,0,5.671682037,1.169701211,19.49543637,14.18108286
4930486L24Rik,62.56214257,4.946921234,0,8.499814792,5.257314777,0,7.935543143,12.77932542,2.213764284,0
4930488N24Rik,0,11.84231888,0,8.478766123,0,0,22.97335351,7.44036204,2.210180157,4.905548163
4930503B20Rik,0,0.635207069,0,12.66833384,6.69939621,79.19250413,0,0,14.73583023,4.219161053
4930503E14Rik,48.63493984,8.443376427,15.60683732,4.875690066,5.354485438,2.39244151,3.070002954,2.751470049,24.33173359,50.24000206
4930503E24Rik,0,1.367540021,0,8.201842392,0,14.59363697,0,10.16623653,1.920506458,0
4930503H13Rik,0,0,7.962697619,0,0,7.562936956,1.611864293,0,0,0
4930503L19Rik,24.67198098,30.17464689,98.29861094,38.71285082,8.387812263,71.50438879,16.46130958,25.70148417,27.86318999,20.17404124
4930505A04Rik,0,6.482733145,0,0.952355627,0,22.3785679,0.793538833,0,0,0
4930512M02Rik,150.379537,138.6175445,329.119572,269.6541452,365.5086772,243.0919076,209.6425537,217.0407592,173.1998371,578.3274045
4930513O06Rik,5.450898645,0,0,0,0,0,2.407984129,3.242192853,0,0
4930515G13Rik,112.4299884,63.31357652,165.1446981,70.61892281,124.6458035,181.0040951,70.06608253,97.08627909,112.3787081,180.8339242
4930515G16Rik,0,1.488639317,0,24.62612942,5.2572612,5.611438197,0.794438678,8.532775315,0,9.840251429
4930516K23Rik,21.9411702,0,0,0,0,0,0,0,0,0
4930519F09Rik,0,0,0,8.894147801,11.15732989,0,3.811273375,12.62948929,0,43.25376736
4930519F16Rik,74.23619525,1.965118122,11.89797367,18.46010282,3.618169682,5.629584573,1.527675327,12.26810561,0,21.8646456
4930519G04Rik,34.68796496,36.93298095,84.11823433,55.20144671,78.10487691,34.18284732,85.22253783,34.07616662,75.62416456,146.7912591
4930522H14Rik,0,0,0,3.830875429,0,14.97420555,0,7.504355226,11.1940066,0
4930522L14Rik,44.17095707,27.53655821,92.93526518,89.19107359,31.09253444,61.32198821,49.54946024,23.51086448,118.049859,24.42628174
4930523C07Rik,26.45198561,43.92139474,64.48885723,56.87643913,33.62368969,27.14721285,48.17084727,27.41840136,22.2592849,47.4898604
4930524B15Rik,38.16315346,14.29380613,0,3.765160097,0,3.74219731,12.6960939,6.384137479,0,0
4930526A20Rik,32.64832859,3.440174446,16.32428647,2.423219043,0.901398902,0,6.988792174,5.470818322,90.73909492,31.6760459
4930527J03Rik,0,0,0,0,0,0,2.248893811,2.028185909,0,2.329113304
4930529C04Rik,2.728972938,22.08144179,11.13140548,19.68534614,9.491505676,29.93528483,6.341600325,2.124242758,8.853614012,24.53678717
4930544D05Rik,0,5.11991953,0,0,0,0,0.93329535,9.983359825,0,0
4930544G11Rik,0,1.486396876,0,8.512910943,4.210765297,9.358571553,0,5.332007226,0,0
4930548H24Rik,8.183493537,33.91274573,52.46769452,63.83846458,69.57860854,86.06524498,35.68425756,57.39121566,46.4904998,114.143366
4930550C14Rik,20.21812911,9.27278119,0,53.26615054,22.52761853,34.41086284,8.549047445,30.79319341,0,3.307969656
4930555G01Rik,0,2.988758308,0,8.749580121,11.52296246,50.67149887,25.6215284,0,8.929773989,19.88806784
4930555K19Rik,0,0,0,0,0,0,0,3.17832578,0,0
4930556J24Rik,8.161840893,1.986967618,0,6.63688075,3.155284773,0,0,3.201982028,35.46887744,0
4930558C23Rik,45.87483004,12.50820132,1.577366766,0,0,1.872100531,5.585255538,18.28116904,0,3.710766257
4930558K02Rik,0,2.519554232,4.803049599,0,0,1.887757337,0,0,0,0
4930562C15Rik,6.697361861,43.17789523,147.9494963,28.8197212,91.94525355,131.5618984,71.43139683,49.77368764,67.12675036,74.32903917
4930563E22Rik,24.61121572,16.60259159,9.508233431,14.08145869,26.95514779,22.42235512,13.6686543,0.794628551,11.64198586,15.68677978
4930563M21Rik,0,11.82016432,0,0,5.636859156,0,0.460959669,7.693829849,0,11.0679418
4930564C03Rik,0,6.002830797,9.453507936,0,4.22631037,1.898375985,0.811411377,0,0,0
4930564D02Rik,0,1.003476474,0,5.79462007,2.101554581,0,0,0,2.228161337,0
4930568D16Rik,0,3.971543978,0,7.580510274,0,1.870414714,10.32844038,17.06826287,0,0
4930572O03Rik,0,1.98669981,0,0.947932151,8.402885099,1.86924571,11.11856828,10.66552272,0,7.378234424
4930578G10Rik,10.08489234,17.76053238,33.90631485,15.26051468,4.892375679,17.4700219,4.200692955,8.021557264,0,0
4930578I06Rik,22.98528739,6.302704017,0,11.90797708,9.335782476,6.325552696,13.68008337,25.68375328,5.620666128,2.080660055
4930579F01Rik,0,2.050511036,0,3.915147169,13.38988923,17.46482783,0,3.314179998,20.67816586,26.63210624
4930579G24Rik,5.451438449,18.73221899,128.7435585,25.41779451,48.46094392,26.19443128,19.83762668,26.60131792,50.93628592,60.18594693
4930583I09Rik,0,0,0,15.61417625,2.106833572,0,0,0,0,7.491568499
4930590J08Rik,55.98563349,28.42133358,6.57268616,12.20760966,19.39659111,6.187516365,23.73594186,11.51075985,65.20140856,6.28943558
4930595D18Rik,0,0.995918013,0,11.44412343,1.042951246,0,14.2630701,6.400332031,0,7.367054092
4930595M18Rik,10.91307706,0.983455973,0,2.81772066,0,0,18.24381959,0,15.50084458,0
4930596D02Rik,0,0.996726409,0,0,3.161079187,0,3.187074362,0,0,9.869732274
4931400O07Rik,0,0.496598543,0,0,0,0,0,0,0,0
4931406B18Rik,8.350643469,19.86794752,182.2295331,14.83262322,18.78396701,14.96795872,76.96397289,44.96531552,61.53816245,16.6621931
4931406C07Rik,92.15715903,61.54989461,93.78774188,75.630238,107.1277413,70.56677836,91.49107036,95.5093883,188.8965861,111.7332892
4931408C20Rik,2.729656996,7.8436089,87.46993251,43.0816237,40.08413142,31.80593618,32.49371797,27.60456415,33.1971699,4.906135287
4931414P19Rik,18.84978649,12.51195023,0,35.46405367,4.985923487,47.71752827,11.11835804,63.60462794,69.34499104,13.17249444
4931417E11Rik,2.916098193,3.367136712,0,3.078485385,0,6.784181533,0,14.95327759,0,0
4931422A03Rik,0,11.02913569,0,8.642274317,1.474387383,0,4.118009729,1.503772515,0,5.196301283
4931428F04Rik,0,14.24447367,0,6.586971072,19.24172703,4.794128807,86.44641451,17.44830869,33.32200454,16.16015102
4931428L18Rik,33.06576228,20.85283651,21.4264658,24.23759881,27.31995224,18.7077838,36.21149416,5.158416746,13.85117973,25.43963795
4931429L15Rik,1.762802473,2.549291659,0,1.244005104,7.49453262,22.0653869,4.61784076,2.798440994,2.864126203,4.839381733
4931440P22Rik,71.73768513,11.32957683,44.51668794,28.70306587,29.93875244,108.3750411,41.3950317,33.82781508,18.78745003,48.26046831
4932411N23Rik,155.5433047,81.96321147,136.7543567,12.18845161,39.01882524,65.4835633,67.38252668,79.66548736,86.32484246,56.43754579
4932414N04Rik,218.7370321,53.28754633,269.5355774,101.7957949,120.3629686,231.3505112,105.2325565,127.0322303,139.6877679,217.1237173
4932415D10Rik,177.5622011,144.1948319,170.2208323,262.4588125,128.7774033,145.9285666,223.3474266,230.1239244,117.2548473,160.5543885
4932415M13Rik,80.74844499,33.10707956,99.09847517,175.3586171,43.34170382,47.28921985,37.80465376,109.1179364,47.31570306,76.66949551
4932429P05Rik,0,4.420463811,0,12.19702063,0,0,6.343755967,3.187881088,0,9.818321716
4932431P20Rik,24.02654138,23.23604887,15.39300064,37.82091428,27.27090955,59.24959122,91.16923465,66.25469909,70.06946778,39.89937407
4932438A13Rik,302.3835358,254.6377622,361.5259256,362.8075758,333.2141358,301.5286626,318.4369987,218.3957276,280.8887732,552.2617882
4932438H23Rik,0,8.108881925,50.95427517,6.883511949,7.721593644,0,4.357930665,34.55453354,57.50441574,7.869457049
4933400A11Rik,0,0.93389843,0,2.034653566,5.931688774,0,0,0,0,0
4933401B06Rik,0,1.50627831,0,0,0,0,12.84266052,0,2.238190294,0
4933402D24Rik,40.88660556,9.876220653,0,4.71473565,10.53562661,5.615258807,13.4987007,0,0,24.58347735
4933402J07Rik,24.43250372,0.989592972,36.44373917,5.667038735,0,5.59968529,4.755876126,10.64047495,0,20.86278399
4933402N03Rik,8.175370716,6.414147186,0,5.653118279,15.79944563,29.93706641,1.587339094,9.579943146,0,19.65724393
4933402N22Rik,0,8.614444014,0,0,1.028493834,0,10.11367598,17.39239179,0,37.5903883
4933403O08Rik,0,3.622699302,0,0.80308156,6.097146513,0,0,11.75003768,22.60694312,1.045361822
4933405L10Rik,0,3.40103024,0,2.781567904,2.698356589,10.95408003,0,0,25.96035497,9.612107828
4933405O20Rik,2.722269632,4.958317356,0,14.19778968,9.471072959,0,18.27677778,7.466382888,31.03146054,0
4933407L21Rik,138.8867172,13.27346972,85.2998069,13.38781309,28.49610082,12.64237959,15.47828765,4.786994192,8.310269215,0
4933409G03Rik,0,2.805054134,0,0.669338089,3.720732136,0,3.696832563,0,0,5.744519117
4933409K07Rik,0,0,0,14.0909233,4.224587938,0,0,0,0,20.8925518
4933411K16Rik,48.99245111,6.935780731,0,1.891511523,12.62573196,0,5.56012064,11.72677856,2.215705514,18.44611591
4933412A08Rik,0,4.460838878,0,8.515547444,10.51989814,0,0.794366877,9.596257803,13.29462245,0
4933412E24Rik,0,4.935613332,28.59942996,1.884930762,2.105868053,11.2240146,15.078284,5.322196913,6.64363899,23.34120795
4933414I15Rik,0,4.351703845,1.404930375,9.973436968,12.10749984,0,19.63162339,0,7.101959921,0
4933416E14Rik,0,5.95111279,0,7.305929651,0,6.452475278,0,0,0,6.354120504
4933416I08Rik,22.39097216,0.907917104,0,0,0.961776924,0,2.644529117,3.552765249,0,9.555143414
4933417A18Rik,20.81954167,11.89282195,0,7.263430093,0,0,1.521401983,0,2.467880746,0
4933417G07Rik,15.48853,8.187169942,0,11.28467022,5.76661443,0,12.3575174,3.661308628,18.24189822,40.78265939
4933421I07Rik,16.6958008,0,8.861890882,3.510248466,31.46263377,33.34542491,2.225568432,0.817196212,0,15.08341267
4933424G06Rik,9.343166566,0,0,0,12.21641016,0,6.905149547,20.1580507,19.49154373,0
4933427D14Rik,22.95535887,5.348826934,27.59938977,0,4.399882333,21.50823434,0,3.340716047,0,11.56303531
4933428G20Rik,0,6.92778363,0,0,10.51670901,0,12.69986502,2.130421772,17.71414094,0
4933428M09Rik,0,5.488002503,0,1.903925395,0,0,0,0,26.61387781,12.32071085
4933430I17Rik,0,0,0,9.43618933,5.272671364,0,2.38412632,0,26.61257602,0
4933434E20Rik,14.59175491,74.90284654,1.994895769,59.29893807,12.20670469,18.93363638,32.67980531,59.54288927,5.046161151,62.70676263
4933436I01Rik,0,3.465967635,0,0,5.261584688,0,3.176899202,0,8.862473669,0
5031410I06Rik,0,26.51941699,0,49.71927944,15.81294707,84.17970022,42.01527909,80.73931989,81.8919819,65.02812463
5031439G07Rik,76.69310689,156.1899421,44.67254561,72.76572025,73.40953951,144.8883351,95.89050827,103.6335132,110.1396335,101.8166726
5033404E19Rik,0,2.602626587,0,5.794152522,1.829314075,60.26034419,0,9.301295126,33.64692985,0
5033423K11Rik,0,3.960757531,0,5.065013489,0,0,9.155028831,8.939858845,0,0
5430401F13Rik,0,0,1.569970649,0,0,0,4.012193842,0,0,0
5430402E10Rik,0,1.486365255,0,1.899822947,0,0,0,0,0,0
5430403G16Rik,16.3725054,65.77421447,50.88474353,40.3198228,85.41740248,93.54804773,30.12469942,44.61464734,68.61810652,24.53876813
5430437J10Rik,0,7.138682473,0,7.347241811,2.774703995,1.234499345,4.609624675,13.77822374,0,0
5530400C23Rik,0,0,0,0,0,0,0,7.644719351,0,0
5530401A14Rik,79.84891133,42.43655419,102.0992916,54.68411788,42.32070843,33.28520495,59.37467837,39.97054927,21.71071718,85.32822062
5730409E04Rik,54.19515601,35.62412863,3.196402099,38.21874205,19.07541131,52.03518364,17.53466072,3.204502388,0,28.37275251
5730416F02Rik,0,0,0,3.832442613,4.1897773,0,0,13.92978369,0,0
5730455P16Rik,50.35280246,38.98641801,21.33512535,91.66910675,33.60954938,21.96120342,8.637911757,19.5823361,27.83299702,11.31146658
5730480H06Rik,95.33254655,127.9939081,130.7402619,253.1539252,109.3242406,123.9386011,92.98467555,191.4408965,118.9004117,202.4910888
5730507C01Rik,162.2383439,129.5268463,156.1021944,209.7492422,167.9132714,216.9506301,175.9406269,166.1931832,165.2018137,216.9302569
5730522E02Rik,0,45.73314112,87.68159692,2.96568494,44.4837856,32.35178508,13.67401074,2.519230804,0,64.51977921
5830417I10Rik,0,1.959230642,0,0,0,0,0,0,4.427451282,0
6030458C11Rik,128.7128496,81.4191748,219.1854384,125.6437105,66.96565913,178.6822577,122.850287,116.8792414,152.1099426,164.0675236
6030468B19Rik,0,7.446054005,0,3.789055501,0,0,5.546599121,20.2260921,17.67241787,14.72395144
6030469F06Rik,0,9.170843436,1.895485107,0.570961312,16.48654515,24.5530828,27.09241092,20.33435198,32.42415751,6.71879398
6030498E09Rik,0,4.063141273,0,14.21921018,0,2.554111513,8.270099353,3.640258179,0,3.380775864
6330403K07Rik,25.07365972,9.282125056,0,3.629539701,4.307608819,0,24.4241089,11.26409624,9.067054419,17.72368981
6330409D20Rik,0,2.933153816,0,3.885456677,0.774354916,2.516297619,0,1.445347978,0,1.814082387
6330411D24Rik,55.86563665,14.19777522,13.03651949,4.518000715,1.439609674,0,68.04309579,0.728365192,0,0
6330549D23Rik,0,5.068116855,0,37.30695,25.59145522,23.9244902,12.84332721,19.9304144,4.896534024,18.83199889
6430548M08Rik,10.02309865,58.84184306,70.97029394,56.62698753,19.85127942,22.48991172,102.3238438,32.08701815,25.44417355,51.4915075
6430550D23Rik,36.2102139,4.463799561,0.753659121,15.71478877,18.31469066,7.523679008,51.99820245,70.14683302,51.91580546,47.44340845
6430571L13Rik,9.281642945,9.704272519,8.656284729,15.97911413,15.7832678,0,28.62066297,0,1.506769453,5.012381095
6430628N08Rik,0,7.403540509,0,8.481617217,16.82277855,7.49082583,30.19714537,17.01914766,0,59.04912743
6720489N17Rik,36.13376413,47.08347759,154.5114048,30.76661304,19.48319423,36.86342025,23.98420239,25.0028097,59.51708292,21.65458169
6820408C15Rik,0,0.38288129,13.55067544,5.848750182,1.934690023,0,5.109674543,8.815784413,0,0
6820431F20Rik,538.4803713,682.0650051,535.4291068,1059.089298,1010.841431,752.2929886,832.7745405,946.2232338,700.9758799,683.6155998
7420426K07Rik,38.12029651,7.420328221,0,0.944471914,13.68268233,18.70892709,22.23355473,7.458248869,37.6608794,29.5030542
7530416G11Rik,2.725689757,3.987055481,0,0,0,0,1.593622717,0,0,3.701345583
7530428D23Rik,38.86920788,5.8581217,0,7.716553478,5.873028663,0,2.552824999,11.75397899,0,0
8030462N17Rik,5.117133623,27.46024689,122.2567936,40.57544768,17.4175103,33.90870726,11.16324123,49.92978073,15.96142837,53.1298639
8030474K03Rik,0,2.294855626,0,6.30268839,0,9.297515091,6.771465549,0,30.9246404,0
9030025P20Rik,47.59185367,39.53986519,86.13166045,43.65452743,116.1991279,144.6235095,72.59222098,107.0109769,54.87811984,177.1625336
9030619P08Rik,0,1.593934949,0,7.868703027,0,0,7.799507142,2.387592886,0,8.247533905
9030624G23Rik,177.2332539,103.3823379,182.8100587,99.66490943,214.9798058,93.5505233,131.683124,154.2063591,115.142005,176.8126588
9130008F23Rik,1.73547221,10.37435469,26.30791668,2.993546159,17.43862695,26.23161307,55.47675852,0.677059668,31.12558274,0
9130019O22Rik,85.60808309,22.84297937,54.41569979,26.71783514,36.09030233,40.90131156,24.10798686,27.25234823,43.09624723,1.706611008
9130023H24Rik,0,30.41862161,12.72048971,32.80398271,34.79939402,0,37.25289498,32.92187439,77.46126515,6.133523966
9130230L23Rik,37.98765807,41.76932622,59.63905033,72.14798565,57.97054911,107.0285712,91.60273396,140.6859114,49.8637509,49.92779321
9130401M01Rik,57.79662725,84.5115636,6.169911163,12.67625723,12.92721265,3.580539451,27.9038168,10.20341958,53.93939864,30.53615902
